video_id,artist_name,title,published_at,view_count,like_count,comment_count,has_call2go,call2go_type,call2go_source,video_call2go,channel_call2go,is_auto_generated,is_oac_channel
N-KlTFQzwOo,Henrique & Juliano,Quem mais ama “Evento Cancelado”?,2026-03-11T20:01:19Z,77381,2363,44,0,nenhum,nenhum,nenhum,nenhum,0,0
SKX8fhU6PeM,Henrique & Juliano,você vê o amor da sua vida… ele só vê cama batendo 💔🛏️🔥,2026-02-18T20:01:10Z,170586,4852,80,0,nenhum,nenhum,nenhum,nenhum,0,0
imjePnHEiUU,Henrique & Juliano,amizade é o cara*** como é que eu vou ser amigo da minha saudade? 💔,2026-02-02T20:36:06Z,229756,6096,97,0,nenhum,nenhum,nenhum,nenhum,0,0
MgOG6AuBkUc,Henrique & Juliano,Quem aí também prefere os românticos? 🥹👀,2026-01-29T20:00:15Z,249266,7843,155,0,nenhum,nenhum,nenhum,nenhum,0,0
7SoFYgk6H0Y,Henrique & Juliano,Eu quero ver construir um te amo desde do início...❤️🔥 #henriqueejuliano #manifestomusical,2026-01-20T18:40:09Z,221172,5624,81,0,nenhum,nenhum,nenhum,nenhum,0,0
8QPP2fENmOk,Henrique & Juliano,Muita gente se identifica com essa… 😮‍💨❤️‍🩹 #manifestomusical henriqueejuliano,2026-01-19T19:56:54Z,193641,4635,78,0,nenhum,nenhum,nenhum,nenhum,0,0
A1fC355ac2I,Henrique & Juliano,"E a gente vai ta lá pra sempre, certeza 😮‍💨 #henriqueejuliano #manifestomusical",2026-01-18T19:40:26Z,168110,4572,146,0,nenhum,nenhum,nenhum,nenhum,0,0
QwrugM0-i3E,Henrique & Juliano,"Mexe com essa não, viu? (…) 😅 #manifestomusical #sertanejo",2026-01-16T19:35:15Z,152416,4478,43,0,nenhum,nenhum,nenhum,nenhum,0,0
_s6UAPha114,Henrique & Juliano,Tem história que precisa acabar pra não machucar mais. 💔🎵 #manifestomusical #sertanejo #SejaEx,2026-01-12T20:55:47Z,627481,11873,116,0,nenhum,nenhum,nenhum,nenhum,0,0
9K0YRxc8ey8,Henrique & Juliano,Será que eu mereço tanto amor? Onde eu fui pedra você plantou flor... #Vida,2026-01-05T13:22:49Z,95541,2910,68,0,nenhum,nenhum,nenhum,nenhum,0,0
B-Cmf90Xk2A,Henrique & Juliano,TURNÊ MANIFESTO MUSICAL 2026,2026-01-04T00:02:20Z,1344447,3476,167,0,nenhum,nenhum,nenhum,nenhum,0,0
bwZHpBEkTuU,Henrique & Juliano,Que se eu ligar pra minha última saudade Seu telefone não toca… #ÚltimaSaudade,2025-08-26T19:29:37Z,659611,25448,336,0,nenhum,nenhum,nenhum,nenhum,0,0
_wjroamxopA,Henrique & Juliano,Isso é #HenriqueeJulianoEmCasa... Em Casa é diferente!!! ❤️,2025-08-19T15:39:35Z,78455,2558,61,0,nenhum,nenhum,nenhum,nenhum,0,0
kGpQrzu_m7A,Henrique & Juliano,"Tô com saudade de você.. Mas tô com mais saudade, de quem eu sou… #SaudadeDeQuemEuSou",2025-08-15T15:37:54Z,142216,5684,80,0,nenhum,nenhum,nenhum,nenhum,0,0
-tcMSH-WkXk,Henrique & Juliano,"E pra chegar até você, eu já decorei… #5Km",2025-07-30T21:25:47Z,1580776,41657,437,0,nenhum,nenhum,nenhum,nenhum,0,0
DVSh3OKIYug,Henrique & Juliano,Henrique e Juliano - DISCURSO (Manifesto Musical 2),2025-07-18T14:59:23Z,12647901,83417,1503,0,nenhum,nenhum,nenhum,nenhum,0,0
rInDtfCqXyc,Henrique & Juliano,"Faz tеmpo que a nossa boca não pensa igual, a minha quer falar “tе amo”, a sua vira e fala “tchau”..",2025-07-17T15:01:36Z,93032,4159,83,0,nenhum,nenhum,nenhum,nenhum,0,0
ENh7CFEeNsY,Henrique & Juliano,Dá uma chance pra esse novo eu... #NovoEu,2025-07-15T20:32:20Z,105499,4321,82,0,nenhum,nenhum,nenhum,nenhum,0,0
WhxikFPG088,Henrique & Juliano,Henrique e Juliano - EXCESSO E FALTA (Manifesto Musical 2),2025-07-11T14:59:18Z,15204332,63688,996,0,nenhum,nenhum,nenhum,nenhum,0,0
24gXHWgDado,Henrique & Juliano,Sobre viver o Manifesto Musical…,2025-07-06T15:09:18Z,68386,3025,79,0,nenhum,nenhum,nenhum,nenhum,0,0
ZaldivkxAtc,Henrique & Juliano,Henrique e Juliano - NOVO EU (Manifesto Musical 2),2025-07-04T15:00:00Z,45277186,118496,1937,0,nenhum,nenhum,nenhum,nenhum,0,0
pb9waIYbHi4,Henrique & Juliano,"Não vou poder matar sua saudade mais, meu hoje me impede de voltar atrás... OUÇA #OutroPersonagem",2025-06-27T15:10:00Z,222488,8136,116,0,nenhum,nenhum,nenhum,nenhum,0,0
VJB6rYfiOuQ,Henrique & Juliano,Henrique e Juliano - OUTRO PERSONAGEM (Manifesto Musical 2),2025-06-27T15:00:06Z,31230940,108027,3001,0,nenhum,nenhum,nenhum,nenhum,0,0
A2v_w4sARNk,Henrique & Juliano,Dói demais ser quem cê já esqueceu. #SeuDestino,2025-06-06T15:30:05Z,84414,2997,46,0,nenhum,nenhum,nenhum,nenhum,0,0
ybOV_1ipgq0,Henrique & Juliano,"Tô com saudade de você, mas tô com mais saudade de quem eu sou! #SaudadeDeQuemEuSou",2025-05-30T15:15:06Z,87841,3632,64,0,nenhum,nenhum,nenhum,nenhum,0,0
qhBIf6UYEAY,Henrique & Juliano,Eu tô saindo da minha casa e indo pra casa de show te buscar agora.. #EssaDaiNamora,2025-05-23T15:01:34Z,90795,3266,67,0,nenhum,nenhum,nenhum,nenhum,0,0
t0QjWJ7JVbA,Henrique & Juliano,"O difícil é pra mim, não ter sido feliz por pouco...",2025-05-16T15:30:25Z,209011,8707,135,0,nenhum,nenhum,nenhum,nenhum,0,0
CHzAlteOHYY,Henrique & Juliano,Henrique e Juliano - SÓ EU SENTI (Manifesto Musical 2),2025-04-04T14:58:08Z,16587520,69943,1409,0,nenhum,nenhum,nenhum,nenhum,0,0
0kiCQLdfgVg,Henrique & Juliano,Henrique e Juliano - AMOR DOS OUTROS (Manifesto Musical 2),2025-03-28T14:59:17Z,92971518,287095,5983,0,nenhum,nenhum,nenhum,nenhum,0,0
2dx2ADsbmn0,Henrique & Juliano,Henrique e Juliano -  ESSA DAÍ NAMORA (Manifesto Musical 2),2025-03-21T14:59:08Z,11052607,35070,503,0,nenhum,nenhum,nenhum,nenhum,0,0
UpX0SKEBYBY,Henrique & Juliano,Henrique e Juliano - SAUDADE DE QUEM EU SOU (Manifesto Musical 2),2025-03-14T14:59:28Z,51271634,121915,1171,0,nenhum,nenhum,nenhum,nenhum,0,0
ibnd8qgT1uc,Henrique & Juliano,"Amizade é o caralh0, como é que vou ser amigo da minha saudade?",2025-02-26T12:32:50Z,253381,14281,136,0,nenhum,nenhum,nenhum,nenhum,0,0
HqJh1TAcAEo,Henrique & Juliano,"Se já fui tudo na sua vida, nada não tem como eu ser... #AlgumaCoisa",2025-02-19T18:49:44Z,95831,6277,95,0,nenhum,nenhum,nenhum,nenhum,0,0
Lh0gUwRoa8E,Henrique & Juliano,Henrique e Juliano - SEU DESTINO (Manifesto Musical),2025-02-13T13:18:41Z,9347326,30483,454,0,nenhum,nenhum,nenhum,nenhum,0,0
gm1cyuUC-gY,Henrique & Juliano,Você foi embora pra ser o que? #SejaEx,2025-02-13T13:13:53Z,573710,22093,180,0,nenhum,nenhum,nenhum,nenhum,0,0
qqEsIfVfrAg,Henrique & Juliano,Henrique e Juliano - LOGO LOGO (Manifesto Musical 2),2025-02-07T15:00:09Z,77893303,175816,2424,0,nenhum,nenhum,nenhum,nenhum,0,0
oVGUMp0VtDk,Henrique & Juliano,Henrique e Juliano - FIEL PRA UM INFIEL (Manifesto Musical 2),2025-01-31T14:59:05Z,20668492,60853,1140,0,nenhum,nenhum,nenhum,nenhum,0,0
udvqFoE6Vfs,Henrique & Juliano,Se eu ligar pra minha última saudade… #ÚltimaSaudade,2025-01-30T18:08:52Z,854801,21096,193,0,nenhum,nenhum,nenhum,nenhum,0,0
wQAH9nml3jI,Henrique & Juliano,Henrique e Juliano - VIZINHO CHATO (Manifesto Musical 2),2025-01-28T14:59:06Z,11581954,38615,815,0,nenhum,nenhum,nenhum,nenhum,0,0
jR5bn7S5b2s,Henrique & Juliano,Henrique e Juliano - FIM DE NAMORO (Manifesto Musical 2),2025-01-24T15:09:49Z,12407476,58581,1103,0,nenhum,nenhum,nenhum,nenhum,0,0
wJoQwDeLe-E,Henrique & Juliano,Henrique e Juliano -  RECÉM NASCIDO (Manifesto Musical 2),2025-01-21T14:59:17Z,7712440,26069,493,0,nenhum,nenhum,nenhum,nenhum,0,0
dh77dYe9Dcc,Henrique & Juliano,Henrique e Juliano - HÁBITO DE COMPROMETIDO (Manifesto Musical2),2025-01-17T14:59:43Z,17659393,45548,799,0,nenhum,nenhum,nenhum,nenhum,0,0
c4QfxdM3IRw,Henrique & Juliano,Henrique e Juliano - IRMÃO (Manifesto Musical 2),2025-01-10T14:59:32Z,5853042,31219,597,0,nenhum,nenhum,nenhum,nenhum,0,0
c3SYxnRPiYU,Henrique & Juliano,Henrique e Juliano - CONVERSA E LENÇOIS (Manifesto Musical 2),2025-01-03T14:59:24Z,46779669,121225,1811,0,nenhum,nenhum,nenhum,nenhum,0,0
3IyrkrDy9Z8,Henrique & Juliano,Henrique e Juliano -  ADEUS (Manifesto Musical 2),2024-12-27T14:59:26Z,7637538,28329,537,0,nenhum,nenhum,nenhum,nenhum,0,0
L864FpjXp10,Henrique & Juliano,Henrique e Juliano - VÍTIMA DA VEZ (Manifesto Musical 2),2024-12-20T15:00:16Z,20071564,54615,736,0,nenhum,nenhum,nenhum,nenhum,0,0
Br2rofxz_C0,Henrique & Juliano,Henrique e Juliano -  AMIGO DA MINHA SAUDADE (Manifesto Musical 2),2024-12-13T15:12:23Z,40116892,95848,1397,0,nenhum,nenhum,nenhum,nenhum,0,0
P0yOu28h90k,Henrique & Juliano,Henrique e Juliano - AINDA VOLTAVA (Manifesto Musical 2),2024-11-22T15:06:15Z,16190324,61120,1529,0,nenhum,nenhum,nenhum,nenhum,0,0
-f3W2kpaqEg,Henrique & Juliano,Henrique e Juliano - CÊ ME CONHECE EU ME CONHEÇO (Manifesto Musical 2),2024-11-08T14:25:01Z,46822908,100004,1126,0,nenhum,nenhum,nenhum,nenhum,0,0
aR-V1qi_W_M,Henrique & Juliano,Henrique e Juliano - ROMÂNTICO (Manifesto Musical 2),2024-11-01T15:14:03Z,40427969,204991,3514,0,nenhum,nenhum,nenhum,nenhum,0,0
7hJGPh9WuVA,Panda,Eu Te Seguro (Ao Vivo),2026-03-27T10:01:14Z,631,4,0,1,link_direto,canal,nenhum,link_direto,1,1
xY0IvjYvVDo,Panda,Eu Te Seguro (Ao Vivo),2026-03-27T10:01:12Z,1152,7,0,1,link_direto,canal,nenhum,link_direto,1,1
zHtCoZ32dSI,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-27T10:01:11Z,2003,7,0,1,link_direto,canal,nenhum,link_direto,1,1
w4LSFi_Fd-k,Panda,Eu Te Seguro (Ao Vivo),2026-03-21T10:01:17Z,5427,33,0,1,link_direto,canal,nenhum,link_direto,1,1
iHJhzXCHQEk,Panda,Calcinha de Renda (Ao Vivo),2026-03-21T10:01:04Z,5201,20,0,1,link_direto,canal,nenhum,link_direto,1,1
jqMmmkEcjSk,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-21T10:01:04Z,2150,7,0,1,link_direto,canal,nenhum,link_direto,1,1
RQuUZFzTFXA,Panda,Corpo Nu (Ao Vivo),2026-03-13T00:02:48Z,162341,2211,19,1,link_direto,canal,nenhum,link_direto,1,1
9gzRAVgb2ag,Panda,Calcinha de Renda (Ao Vivo),2026-03-06T10:03:15Z,898,7,0,1,link_direto,canal,nenhum,link_direto,1,1
AE05Wd0UrT8,Panda,Má Influência (Ao Vivo),2026-03-06T10:02:25Z,703,3,0,1,link_direto,canal,nenhum,link_direto,1,1
H-58n1KB0UY,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-06T10:01:49Z,148,0,0,1,link_direto,canal,nenhum,link_direto,1,1
kkuJHmCg0zg,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-06T10:01:47Z,35,0,0,1,link_direto,canal,nenhum,link_direto,1,1
O0_AGFBXzaw,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-06T10:01:44Z,144,1,0,1,link_direto,canal,nenhum,link_direto,1,1
3XoK3_YJyV0,Panda,Eu Te Seguro (Ao Vivo),2026-03-06T10:01:37Z,530,4,0,1,link_direto,canal,nenhum,link_direto,1,1
wOhVgGkPRIk,Panda,Eu Te Seguro (Ao Vivo),2026-03-06T10:01:29Z,169,0,0,1,link_direto,canal,nenhum,link_direto,1,1
j5nRZY8xEFs,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-06T10:01:13Z,39,0,0,1,link_direto,canal,nenhum,link_direto,1,1
gHCPBv-vIAA,Panda,Calcinha de Renda (Ao Vivo),2026-03-06T10:01:12Z,95,1,0,1,link_direto,canal,nenhum,link_direto,1,1
abRc65xhdPI,Panda,Calcinha de Renda (Ao Vivo),2026-03-06T10:01:07Z,72,1,0,1,link_direto,canal,nenhum,link_direto,1,1
fMFdxMWG8O4,Panda,Calcinha de Renda (Ao Vivo),2026-03-06T10:01:07Z,388,4,0,1,link_direto,canal,nenhum,link_direto,1,1
bTPcAUFxtrY,Panda,Calcinha de Renda (Ao Vivo),2026-03-06T10:01:04Z,46,1,0,1,link_direto,canal,nenhum,link_direto,1,1
WMSifnceeNE,Panda,Calcinha de Renda (Ao Vivo),2026-03-06T10:00:49Z,2613,9,0,1,link_direto,canal,nenhum,link_direto,1,1
NxajOpm9uLk,Panda,Calcinha de Renda (Ao Vivo),2026-03-06T10:00:39Z,426,2,0,1,link_direto,canal,nenhum,link_direto,1,1
JtEmqkLrnZ4,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-06T10:00:35Z,76,0,0,1,link_direto,canal,nenhum,link_direto,1,1
BUeFJmSaatc,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-06T10:00:25Z,84,1,0,1,link_direto,canal,nenhum,link_direto,1,1
EH-NkI9GryE,Panda,Má Influência (Ao Vivo),2026-03-06T10:00:17Z,446,2,0,1,link_direto,canal,nenhum,link_direto,1,1
BOeFMpiO3JU,Panda,Eu Te Seguro (Ao Vivo),2026-03-06T10:00:15Z,282,1,0,1,link_direto,canal,nenhum,link_direto,1,1
0x-vQmbef5w,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-03-06T10:00:03Z,44,0,0,1,link_direto,canal,nenhum,link_direto,1,1
4XKCuwlTPl4,Panda,Cê Tá Doido (Ao Vivo),2026-03-05T21:53:49Z,14651,70,0,1,link_direto,canal,nenhum,link_direto,1,1
4zMmXdLsWmY,Panda,Tem Que Ser Você / O Que Combina Comigo é Você (Ao Vivo),2026-03-05T21:53:49Z,12794,57,0,1,link_direto,canal,nenhum,link_direto,1,1
I88UlR-nnsI,Panda,Sensível Demais / É Isso Aí (The Blower'S Daughter) (Ao Vivo),2026-03-05T21:53:49Z,10245,35,0,1,link_direto,canal,nenhum,link_direto,1,1
RQEiYGuxzjc,Panda,Antes de Voltar pra Casa / A Ferro e Fogo (Ao Vivo),2026-03-05T21:53:49Z,9764,31,0,1,link_direto,canal,nenhum,link_direto,1,1
XgdOM9TJoIE,Panda,Decida / Seu Amor Ainda É Tudo (Ao Vivo),2026-03-05T21:53:49Z,12718,41,0,1,link_direto,canal,nenhum,link_direto,1,1
fNnHPc2ICnk,Panda,12 Horas / Pra Você Acreditar (Ao Vivo),2026-03-05T21:53:49Z,15176,58,0,1,link_direto,canal,nenhum,link_direto,1,1
fcN1Rv1_nQo,Panda,Paixão de Peão / Que Pescar Que Nada (Ao Vivo),2026-03-05T21:53:49Z,10016,36,0,1,link_direto,canal,nenhum,link_direto,1,1
hUN2UNEYh3s,Panda,Coração Cigano / O Gavião /Acidente de Amor (Ao Vivo),2026-03-05T21:53:49Z,7860,23,0,1,link_direto,canal,nenhum,link_direto,1,1
y4pB-zMFaKk,Panda,Eu Não Sou Ele / Pecado de Amor (Ao Vivo),2026-03-05T21:53:49Z,10748,52,0,1,link_direto,canal,nenhum,link_direto,1,1
yMgSkCDFL68,Panda,Tudo Que Vai / Tempo Perdido (Ao Vivo),2026-03-05T21:53:49Z,29231,156,0,1,link_direto,canal,nenhum,link_direto,1,1
KDpRPXZAHpw,Panda,Corpo Nu (Ao Vivo) (Preview),2026-03-04T10:00:25Z,14054,83,4,1,link_direto,canal,nenhum,link_direto,1,1
r2MG1bbDOR0,Panda,Eu Te Seguro (Ao Vivo),2026-02-20T10:01:25Z,830,8,0,1,link_direto,canal,nenhum,link_direto,1,1
n6yHT93C4F8,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-02-20T10:01:16Z,177,1,0,1,link_direto,canal,nenhum,link_direto,1,1
k0YqudgMueI,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-02-20T10:01:08Z,489,1,0,1,link_direto,canal,nenhum,link_direto,1,1
ACu43NLrJPk,Panda,Eu Te Seguro (Ao Vivo),2026-02-20T10:00:16Z,523,1,0,1,link_direto,canal,nenhum,link_direto,1,1
zdTNGFy2iEk,Panda,Calcinha de Renda (Ao Vivo),2026-02-13T10:04:37Z,2295,6,0,1,link_direto,canal,nenhum,link_direto,1,1
Gw3nHvdqrH8,Panda,Eu Te Seguro (Ao Vivo),2026-02-13T10:02:36Z,4359,15,0,1,link_direto,canal,nenhum,link_direto,1,1
qSQuIpSOWG0,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-02-13T10:01:35Z,4568,12,0,1,link_direto,canal,nenhum,link_direto,1,1
xNcRe1RSmfU,Panda,Calcinha de Renda (Ao Vivo),2026-02-13T10:01:32Z,136,1,0,1,link_direto,canal,nenhum,link_direto,1,1
xYsqcTFhhIE,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-02-13T10:01:31Z,98,1,0,1,link_direto,canal,nenhum,link_direto,1,1
sB3ruQILYRQ,Panda,Eu Te Seguro (Ao Vivo),2026-02-13T10:01:19Z,11105,45,0,1,link_direto,canal,nenhum,link_direto,1,1
sTw1yCYKyb0,Panda,Bem Querer / Primavera (Vai Chuva) (Ao Vivo),2026-02-13T10:01:19Z,91,1,0,1,link_direto,canal,nenhum,link_direto,1,1
naR_oLpF1A8,Panda,Eu Te Seguro (Ao Vivo),2026-02-13T10:01:18Z,294,0,0,1,link_direto,canal,nenhum,link_direto,1,1
lIhyb-3GM6Q,Panda,Eu Te Seguro (Ao Vivo),2026-02-13T10:01:13Z,14894,45,0,1,link_direto,canal,nenhum,link_direto,1,1
CsKlWyrO4TA,Grupo Menos É Mais,Ainda Bem / Resposta (Ao Vivo),2026-03-27T10:01:22Z,699,0,0,0,nenhum,nenhum,nenhum,nenhum,1,1
uzpqCKZ_IGs,Grupo Menos É Mais,Aquele Lugar (Ao Vivo),2026-03-27T10:01:17Z,1152,5,0,0,nenhum,nenhum,nenhum,nenhum,1,1
8qsCNOa61cE,Grupo Menos É Mais,Quero Ser Feliz Também / Será / Tempo Perdido (Ao Vivo),2026-03-27T10:01:14Z,1160,15,0,0,nenhum,nenhum,nenhum,nenhum,1,1
mwMfQzG8kDc,Grupo Menos É Mais,Coração Partido (Corazón Partío) (Ao Vivo),2026-03-27T10:01:04Z,865,2,0,0,nenhum,nenhum,nenhum,nenhum,1,1
qhLsdmnD2Jk,Grupo Menos É Mais,Sensível Demais / À Primeira Vista / Telegrama (Ao Vivo),2026-03-27T10:00:59Z,2511,11,0,0,nenhum,nenhum,nenhum,nenhum,1,1
evcHw7OzK1U,Grupo Menos É Mais,Página de Amigos / Inevitável / Flor (Ao Vivo),2026-03-27T10:00:55Z,5401,29,0,0,nenhum,nenhum,nenhum,nenhum,1,1
ZxFmX8cwbnA,Grupo Menos É Mais,Apelido Carinhoso / Posta Aí / Tomara (Ao Vivo),2026-03-27T10:00:45Z,3141,17,0,0,nenhum,nenhum,nenhum,nenhum,1,1
WalJ5XA9a44,Grupo Menos É Mais,Queria Ser Tu / Interfone (Ao Vivo),2026-03-27T10:00:40Z,667,0,0,0,nenhum,nenhum,nenhum,nenhum,1,1
MiyTazXA82A,Grupo Menos É Mais,Brinda Aê (Ao Vivo),2026-03-27T10:00:36Z,2521,8,0,0,nenhum,nenhum,nenhum,nenhum,1,1
RqKoG2jky94,Grupo Menos É Mais,Jejum de Amor / Caixa Postal / Vida Vazia (Ao Vivo),2026-03-27T10:00:35Z,522,2,0,0,nenhum,nenhum,nenhum,nenhum,1,1
7dbIp0nK1oE,Grupo Menos É Mais,Tarde Demais / Mágica / Oh! Chuva (Ao Vivo),2026-03-27T10:00:08Z,2288,13,0,0,nenhum,nenhum,nenhum,nenhum,1,1
2kC_ulxBq68,Grupo Menos É Mais,Pensando Em Você / Carta Branca / Amantes (Ao Vivo),2026-03-27T10:00:05Z,3123,12,0,0,nenhum,nenhum,nenhum,nenhum,1,1
gBDpNsYOYy8,Grupo Menos É Mais,Coração Partido (Corazón Partío) (Ao Vivo),2026-03-21T10:01:03Z,1455,4,0,0,nenhum,nenhum,nenhum,nenhum,1,1
Z7GSPkasL4Y,Grupo Menos É Mais,Jejum de Amor / Caixa Postal / Vida Vazia (Ao Vivo),2026-03-21T10:00:55Z,5101,9,0,0,nenhum,nenhum,nenhum,nenhum,1,1
V5gjE50shtg,Grupo Menos É Mais,Lapada Dela (Ao Vivo),2026-03-21T10:00:52Z,1343,2,0,0,nenhum,nenhum,nenhum,nenhum,1,1
UkQ5qOROlTQ,Grupo Menos É Mais,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo),2026-03-21T10:00:51Z,2028,10,0,0,nenhum,nenhum,nenhum,nenhum,1,1
P-VQxtHHSPE,Grupo Menos É Mais,Tarde Demais / Mágica / Oh! Chuva (Ao Vivo),2026-03-21T10:00:29Z,4985,12,0,0,nenhum,nenhum,nenhum,nenhum,1,1
0UgeVO9Vvio,Grupo Menos É Mais,Aquele Lugar (Ao Vivo),2026-03-21T10:00:03Z,3585,3,0,0,nenhum,nenhum,nenhum,nenhum,1,1
bp6GRylXZhg,Grupo Menos É Mais,Coração Partido (Corazón Partío) (Ao Vivo),2026-03-20T10:04:52Z,2499,5,0,0,nenhum,nenhum,nenhum,nenhum,1,1
nT90iw1rvdo,Grupo Menos É Mais,Apelido Carinhoso / Posta Aí / Tomara (Ao Vivo),2026-03-20T10:04:51Z,4400,11,0,0,nenhum,nenhum,nenhum,nenhum,1,1
EPLq2Vx9_Fw,Grupo Menos É Mais,Jejum de Amor / Caixa Postal / Vida Vazia (Ao Vivo),2026-03-20T10:04:23Z,7610,25,0,0,nenhum,nenhum,nenhum,nenhum,1,1
9Mhqmffgn2k,Grupo Menos É Mais,Brinda Aê (Ao Vivo),2026-03-20T10:04:16Z,5979,21,0,0,nenhum,nenhum,nenhum,nenhum,1,1
LuHHeWBe4z4,Grupo Menos É Mais,Ainda Bem / Resposta (Ao Vivo),2026-03-20T10:03:41Z,2645,11,0,0,nenhum,nenhum,nenhum,nenhum,1,1
dVaLJTCwbM4,Grupo Menos É Mais,Lapada Dela (Ao Vivo),2026-03-20T10:02:31Z,2556,7,1,0,nenhum,nenhum,nenhum,nenhum,1,1
zmkNVt1EO08,Grupo Menos É Mais,Aquele Lugar (Ao Vivo),2026-03-20T10:02:12Z,3113,8,0,0,nenhum,nenhum,nenhum,nenhum,1,1
ptJGXn2b4oI,Grupo Menos É Mais,Tarde Demais / Mágica / Oh! Chuva (Ao Vivo),2026-03-20T10:02:00Z,3377,6,0,0,nenhum,nenhum,nenhum,nenhum,1,1
ybU0v15sLmA,Grupo Menos É Mais,Página de Amigos / Inevitável / Flor (Ao Vivo),2026-03-20T10:01:54Z,12315,49,0,0,nenhum,nenhum,nenhum,nenhum,1,1
KnaHidKSl6U,Grupo Menos É Mais,Queria Ser Tu / Interfone (Ao Vivo),2026-03-20T10:01:48Z,4518,16,0,0,nenhum,nenhum,nenhum,nenhum,1,1
lATyT9RU2-w,Grupo Menos É Mais,Pensando Em Você / Carta Branca / Amantes (Ao Vivo),2026-03-20T10:01:48Z,6201,23,0,0,nenhum,nenhum,nenhum,nenhum,1,1
zH3rb9JbWus,Grupo Menos É Mais,Jejum de Amor / Caixa Postal / Vida Vazia (Ao Vivo),2026-03-20T10:01:45Z,12073,35,0,0,nenhum,nenhum,nenhum,nenhum,1,1
yQnDUpUl-lQ,Grupo Menos É Mais,Página de Amigos / Inevitável / Flor (Ao Vivo),2026-03-20T10:01:41Z,130736,764,0,0,nenhum,nenhum,nenhum,nenhum,1,1
yKg-NdBTI-c,Grupo Menos É Mais,Brinda Aê (Ao Vivo),2026-03-20T10:01:39Z,33833,164,0,0,nenhum,nenhum,nenhum,nenhum,1,1
z4KMrz1zjg8,Grupo Menos É Mais,Coração Partido (Corazón Partío) (Ao Vivo),2026-03-20T10:01:39Z,2601,4,0,0,nenhum,nenhum,nenhum,nenhum,1,1
vZe4_YTfkzQ,Grupo Menos É Mais,Coração Partido (Corazón Partío) (Ao Vivo),2026-03-20T10:01:36Z,176332,1083,2,0,nenhum,nenhum,nenhum,nenhum,1,1
vYjzqGf4E4E,Grupo Menos É Mais,Adorei,2026-03-20T10:01:34Z,11,0,0,0,nenhum,nenhum,nenhum,nenhum,1,1
sJOtucDXFeM,Grupo Menos É Mais,Apelido Carinhoso / Posta Aí / Tomara (Ao Vivo),2026-03-20T10:01:33Z,3280,5,0,0,nenhum,nenhum,nenhum,nenhum,1,1
pGcQ0orsaLc,Grupo Menos É Mais,Pensando Em Você / Carta Branca / Amantes (Ao Vivo),2026-03-20T10:01:31Z,4975,10,0,0,nenhum,nenhum,nenhum,nenhum,1,1
osnZPmCqZUg,Grupo Menos É Mais,Tarde Demais / Mágica / Oh! Chuva (Ao Vivo),2026-03-20T10:01:29Z,79181,478,0,0,nenhum,nenhum,nenhum,nenhum,1,1
szskAH9WT0o,Grupo Menos É Mais,Tarde Demais / Mágica / Oh! Chuva (Ao Vivo),2026-03-20T10:01:27Z,12065,65,0,0,nenhum,nenhum,nenhum,nenhum,1,1
nR5gCJ3xTzM,Grupo Menos É Mais,Coração Partido (Corazón Partío) (Ao Vivo),2026-03-20T10:01:25Z,4408,7,0,0,nenhum,nenhum,nenhum,nenhum,1,1
qdgv08yeg7s,Grupo Menos É Mais,Página de Amigos / Inevitável / Flor (Ao Vivo),2026-03-20T10:01:25Z,5176,13,0,0,nenhum,nenhum,nenhum,nenhum,1,1
p3A_x3dS1FQ,Grupo Menos É Mais,Aquele Lugar (Ao Vivo),2026-03-20T10:01:23Z,2518,3,0,0,nenhum,nenhum,nenhum,nenhum,1,1
qMHR9kyf61Y,Grupo Menos É Mais,Brinda Aê (Ao Vivo),2026-03-20T10:01:23Z,2978,8,0,0,nenhum,nenhum,nenhum,nenhum,1,1
tDckSaPQjRc,Grupo Menos É Mais,Brinda Aê (Ao Vivo),2026-03-20T10:01:23Z,1345,2,0,0,nenhum,nenhum,nenhum,nenhum,1,1
vTNygDQfUw0,Grupo Menos É Mais,Página de Amigos / Inevitável / Flor (Ao Vivo),2026-03-20T10:01:23Z,3660,9,0,0,nenhum,nenhum,nenhum,nenhum,1,1
qozEOFFR7iM,Grupo Menos É Mais,Página de Amigos / Inevitável / Flor (Ao Vivo),2026-03-20T10:01:22Z,5857,15,0,0,nenhum,nenhum,nenhum,nenhum,1,1
